student_id,month,inflows,outflows,avg_balance,overdraft_events,late_fees_count
S001100,2024-09,581.11,1400.46,297.12,0,0
S001100,2024-10,932.53,1011.1,290.84,2,0
S001100,2024-11,871.44,967.74,283.13,0,0
S001100,2024-12,1531.31,1181.51,311.12,0,0
S001100,2025-01,1093.96,1003.96,318.32,0,0
S001101,2023-01,2569.16,1735.62,345.16,0,0
S001101,2023-02,2068.13,2142.12,339.24,0,0
S001101,2023-03,2420.72,2071.0,367.22,0,0
S001101,2023-04,2441.67,1934.87,407.76,0,0
S001101,2023-05,2275.29,2262.47,408.79,0,0
S001101,2023-06,2087.91,2291.68,392.48,0,0
S001101,2023-07,2602.32,2327.3,414.49,0,0
S001101,2023-08,2621.51,2400.69,432.15,0,1
S001101,2023-09,2325.01,2433.0,423.51,0,0
S001101,2023-10,2039.95,2775.48,364.67,0,0
S001101,2023-11,3047.0,2127.94,438.19,0,0
S001101,2023-12,2372.42,2410.64,435.14,0,0
S001101,2024-01,2582.68,2716.73,424.41,0,1
S001101,2024-02,2814.81,1716.99,512.24,0,0
S001101,2024-03,2213.28,2008.77,528.6,0,1
S001101,2024-04,1874.19,2263.97,497.42,0,0
S001101,2024-05,3106.38,2655.78,533.46,0,0
S001101,2024-06,2539.1,2586.85,529.64,0,0
S001101,2024-07,2941.81,2263.78,583.89,0,0
S001101,2024-08,2316.17,1907.52,616.58,0,0
S001101,2024-09,2867.05,1020.3,764.32,0,0
S001101,2024-10,2525.84,1777.78,824.16,0,0
S001101,2024-11,2264.37,2334.29,818.57,0,0
S001101,2024-12,2385.1,2043.16,845.93,0,0
S001101,2025-01,2808.2,2097.7,902.77,0,0
S001102,2023-01,15443.92,11051.39,533.54,0,0
S001102,2023-02,16507.36,14131.17,723.63,0,0
S001102,2023-03,12165.48,15901.66,424.74,0,0
S001102,2023-04,16570.43,9767.19,969.0,0,0
S001102,2023-05,13682.95,13117.39,1014.24,0,0
S001102,2023-06,17372.83,7862.82,1775.04,0,0
S001102,2023-07,13334.72,14458.41,1685.15,0,0
S001102,2023-08,14671.05,8134.36,2208.08,0,0
S001102,2023-09,7751.49,6244.94,2328.61,0,0
S001102,2023-10,14640.99,14061.95,2374.93,0,0
S001102,2023-11,10575.2,11103.08,2332.7,0,0
S001102,2023-12,20697.17,11135.9,3097.6,0,0
S001102,2024-01,10569.34,7390.7,3351.89,0,0
S001102,2024-02,10966.99,6418.37,3715.78,0,0
S001102,2024-03,15526.69,12941.48,3922.6,1,0
S001102,2024-04,10872.09,9365.35,4043.14,0,0
S001102,2024-05,11942.81,8692.17,4303.19,0,0
S001102,2024-06,12358.0,9526.4,4529.72,0,0
S001102,2024-07,11865.98,8928.65,4764.7,1,0
S001102,2024-08,6153.68,16614.83,3927.81,0,0
S001102,2024-09,17697.5,12705.56,4327.17,0,0
S001102,2024-10,10987.85,10321.72,4380.46,0,0
S001102,2024-11,7469.11,12796.44,3954.27,0,0
S001102,2024-12,18233.02,7644.43,4801.36,0,0
S001102,2025-01,14178.88,14849.2,4747.73,0,0
S001103,2023-01,1065.76,1493.82,273.13,0,0
S001103,2023-02,1399.75,963.09,308.07,0,0
S001103,2023-03,1656.01,1039.4,357.39,0,0
S001103,2023-04,469.88,447.78,359.16,0,0
S001103,2023-05,957.29,1003.35,355.48,0,0
S001103,2023-06,343.22,1079.59,296.57,0,0
S001103,2023-07,1073.52,632.8,331.83,1,0
S001103,2023-08,300.95,1211.69,258.97,0,0
S001103,2023-09,665.41,1460.85,195.33,0,0
S001103,2023-10,970.58,1367.9,163.55,0,0
S001103,2023-11,1100.64,1409.41,138.84,0,0
S001103,2023-12,814.21,1256.14,103.49,0,0
S001103,2024-01,1068.38,1519.62,67.39,0,0
S001103,2024-02,521.22,834.27,42.35,0,0
S001103,2024-03,655.09,1341.58,-12.57,1,0
S001103,2024-04,1090.2,775.35,12.62,0,0
S001103,2024-05,272.33,1135.73,-56.46,1,0
S001103,2024-06,1510.89,1552.79,-59.81,0,0
S001103,2024-07,701.59,1186.46,-98.6,1,1
S001103,2024-08,1368.48,1258.92,-89.83,1,0
S001103,2024-09,1910.44,752.3,2.82,0,0
S001103,2024-10,917.02,634.14,25.45,0,0
S001103,2024-11,1541.76,1282.15,46.21,0,0
S001103,2024-12,1215.88,1477.85,25.26,0,0
S001103,2025-01,1217.32,1633.5,-8.04,0,1
S001104,2023-01,1236.4,693.63,201.96,0,1
S001104,2023-02,1099.96,429.02,255.64,0,0
S001104,2023-02,171.87,491.92,239.64,0,0
S001104,2023-03,967.05,862.95,263.97,0,0
S001104,2023-04,1170.42,1599.06,229.68,1,0
S001104,2023-04,1.27,246.29,217.43,0,0
S001104,2023-04,300.09,175.25,235.92,0,0
S001104,2023-04,429.5,0.0,251.15,0,0
S001104,2023-05,1158.14,688.65,267.24,1,1
S001104,2023-05,459.07,326.98,273.84,0,0
S001104,2023-06,1243.14,888.64,295.6,0,0
S001104,2023-07,1134.59,804.31,322.02,0,0
S001104,2023-08,960.26,917.14,325.47,0,0
S001104,2023-09,804.91,1079.36,303.51,0,1
S001104,2023-10,866.66,805.61,308.4,0,0
S001104,2023-11,813.81,747.63,313.69,0,0
S001104,2023-11,320.57,393.19,310.06,0,0
S001104,2023-11,516.86,119.63,333.55,0,0
S001104,2023-12,718.86,1165.41,277.97,1,0
S001104,2023-12,442.77,245.83,287.82,0,0
S001104,2024-01,972.15,373.02,325.9,0,0
S001104,2024-01,211.47,519.47,310.5,1,2
S001104,2024-01,247.25,395.72,318.48,0,0
S001104,2024-02,1293.33,654.72,376.99,0,0
S001104,2024-02,315.11,267.82,379.35,0,0
S001104,2024-03,1014.27,776.34,396.02,0,0
S001104,2024-04,1028.69,429.69,443.94,0,0
S001104,2024-04,177.44,166.47,444.49,0,0
S001104,2024-04,248.9,0.0,456.39,0,0
S001104,2024-05,859.0,706.9,456.11,0,0
S001104,2024-06,854.98,1328.55,418.22,1,1
S001104,2024-07,1211.14,1252.02,414.95,0,0
S001104,2024-08,557.48,950.57,383.51,0,0
S001104,2024-08,118.71,54.18,386.73,0,0
S001104,2024-08,99.18,382.66,369.33,0,0
S001104,2024-08,272.31,593.25,367.46,0,0
S001104,2024-09,798.95,1180.53,352.98,0,0
S001104,2024-10,1199.61,425.41,414.92,0,0
S001104,2024-10,501.8,148.76,432.57,0,0
S001104,2024-10,345.05,41.82,430.08,0,0
S001104,2024-11,1037.76,830.31,431.51,0,0
S001104,2024-11,127.7,84.28,433.68,0,0
S001104,2024-11,398.17,280.93,437.37,0,0
S001104,2024-11,93.7,54.11,433.49,0,0
S001104,2024-12,670.86,811.84,420.23,0,0
S001104,2024-12,4.62,115.68,414.68,0,0
S001104,2024-12,113.88,205.74,415.64,0,0
S001104,2024-12,0.0,408.39,399.82,0,0
S001104,2025-01,1152.88,678.36,458.2,0,0
S001104,2025-01,269.72,506.78,446.34,0,0
S001104,2025-01,26.5,45.42,457.25,0,0
S001105,2023-01,1152.18,566.51,187.25,1,0
S001105,2023-02,997.39,968.74,189.54,0,0
S001105,2023-03,1059.32,1025.66,192.23,0,0
S001105,2023-04,1040.34,930.2,201.04,0,0
S001105,2023-05,871.24,1149.41,178.79,0,0
S001105,2023-06,1175.35,1009.93,192.02,0,1
S001105,2023-07,1133.04,991.66,203.33,0,0
S001105,2023-08,1090.07,664.85,237.35,0,0
S001105,2023-09,1107.81,880.31,255.55,0,0
S001105,2023-10,960.82,768.37,270.95,0,0
S001105,2023-11,1328.92,942.94,301.82,0,0
S001105,2023-12,1201.29,965.69,320.67,0,1
S001105,2024-01,1062.79,723.68,347.8,1,0
S001105,2024-02,1049.15,935.68,356.88,0,0
S001105,2024-03,959.12,1060.9,348.74,0,0
S001105,2024-04,858.64,1002.99,337.19,0,0
S001105,2024-05,951.1,751.98,353.12,0,0
S001105,2024-06,809.8,746.36,358.19,0,0
S001105,2024-07,1004.47,613.23,389.49,0,0
S001105,2024-08,1200.73,890.64,414.3,0,0
S001105,2024-09,662.58,868.1,397.86,0,0
S001105,2024-10,833.43,1272.34,362.74,0,0
S001105,2024-11,1136.22,1069.04,368.12,1,0
S001105,2024-12,1071.55,853.47,385.56,0,0
S001105,2025-01,738.5,889.57,373.48,0,0
S001106,2023-01,1616.72,1780.03,93.09,0,0
S001106,2023-02,1934.79,1202.89,151.64,2,0
S001106,2023-03,1699.78,1550.43,163.59,1,0
S001106,2023-04,1885.2,1436.6,199.48,0,0
S001106,2023-05,1555.09,1432.2,209.31,0,0
S001106,2023-06,1548.27,1252.6,232.96,1,0
S001106,2023-07,1539.63,1720.39,218.5,0,1
S001106,2023-08,1627.16,1265.91,247.4,0,0
S001106,2023-09,1631.9,1578.3,251.69,0,0
S001106,2023-10,1660.55,1476.51,266.41,0,0
S001106,2023-11,1412.56,1538.81,256.31,0,0
S001106,2023-12,1289.93,1300.58,255.46,0,0
S001106,2024-01,1537.08,1379.71,268.05,0,0
S001106,2024-02,1658.79,1324.27,294.81,1,0
S001106,2024-03,1667.4,1276.04,326.12,0,0
S001106,2024-04,1843.43,1454.93,357.2,1,1
S001106,2024-05,1231.85,1096.5,368.03,0,0
S001106,2024-06,1475.78,1735.46,347.26,0,0
S001106,2024-07,1622.32,1433.09,362.39,0,0
S001106,2024-08,1730.74,1115.53,411.61,0,0
S001106,2024-09,1595.12,1165.93,445.95,0,0
S001106,2024-10,1495.92,1354.24,457.28,0,0
S001106,2024-11,1934.75,1412.44,499.07,0,0
S001106,2024-12,1605.1,1472.87,509.64,0,1
S001106,2025-01,1693.82,1266.59,543.82,0,1
S001107,2023-01,1468.39,1188.59,197.68,0,0
S001107,2023-02,1610.86,1440.22,211.33,0,0
S001107,2023-03,1673.01,1390.52,233.93,0,0
S001107,2023-04,1692.44,1646.09,237.64,0,0
S001107,2023-05,1520.55,1548.87,235.37,0,0
S001107,2023-06,1450.07,1381.77,240.84,1,0
S001107,2023-07,1909.26,1591.83,266.23,0,0
S001107,2023-08,1538.93,1485.52,270.5,0,0
S001107,2023-09,1383.63,1389.38,270.04,0,0
S001107,2023-10,1377.25,1443.66,264.73,0,0
S001107,2023-11,1574.79,1585.03,263.91,0,0
S001107,2023-12,1629.0,1171.03,300.55,0,0
S001107,2024-01,1416.81,1650.82,281.83,0,0
S001107,2024-02,1622.78,1635.3,280.83,0,0
S001107,2024-03,1667.54,1124.95,324.24,0,0
S001107,2024-04,2046.93,1341.34,380.68,0,0
S001107,2024-05,1656.15,1110.31,424.35,0,0
S001107,2024-06,1565.33,1776.3,407.47,0,1
S001107,2024-07,1542.54,1306.88,426.33,0,0
S001107,2024-08,1939.38,1285.61,478.63,1,1
S001107,2024-09,1356.63,1603.38,458.89,0,0
S001107,2024-10,1615.36,1306.73,483.58,0,0
S001107,2024-11,1800.7,1176.71,533.5,0,1
S001107,2024-12,1508.2,1468.59,536.67,1,0
S001107,2025-01,1757.56,1484.52,558.51,0,0
S001108,2023-01,830.61,639.89,392.57,0,1
S001108,2023-02,510.17,743.67,373.89,0,0
S001108,2023-03,528.28,717.47,358.75,0,0
S001108,2023-04,606.94,679.93,352.91,0,0
S001108,2023-05,724.74,358.44,382.22,0,1
S001108,2023-06,792.27,624.21,395.66,0,0
S001108,2023-07,875.77,658.47,413.05,0,0
S001108,2023-08,346.27,775.97,378.67,1,1
S001108,2023-09,652.31,469.41,393.3,0,0
S001108,2023-10,829.33,399.43,427.69,0,0
S001108,2023-11,753.12,598.75,440.04,0,0
S001108,2023-12,503.61,511.05,439.45,0,0
S001108,2024-01,609.96,407.65,455.63,0,0
S001108,2024-02,652.28,422.45,474.02,0,0
S001108,2024-03,706.87,353.04,502.33,0,0
S001108,2024-04,506.9,918.43,469.4,0,0
S001108,2024-05,831.94,504.24,495.62,1,2
S001108,2024-06,551.92,735.77,480.91,0,0
S001108,2024-07,589.39,893.71,456.57,0,1
S001108,2024-08,669.92,426.08,476.07,0,0
S001108,2024-09,711.08,716.44,475.65,0,0
S001108,2024-10,426.1,781.33,447.23,0,0
S001108,2024-11,428.33,292.77,458.07,0,0
S001108,2024-12,610.14,419.58,473.32,0,0
S001108,2025-01,568.22,334.5,492.01,0,0
S001109,2023-01,1519.63,2285.99,247.48,0,0
S001109,2023-02,1372.72,1567.02,231.94,0,0
S001109,2023-03,1618.79,1267.37,260.05,1,0
S001109,2023-04,2207.75,1354.47,328.31,1,0
S001109,2023-05,1590.16,2360.51,266.69,0,1
S001109,2023-06,1455.31,1281.74,280.57,0,0
S001109,2023-07,2586.23,1721.9,349.72,0,0
S001109,2023-08,2222.33,2200.72,351.45,0,0
S001109,2023-09,2018.38,812.44,447.92,0,0
S001109,2023-10,1824.43,2132.52,423.28,0,1
S001109,2023-11,2471.73,1954.47,464.66,0,0
S001109,2023-12,2472.46,1672.62,528.64,0,0
S001109,2024-01,1872.66,2450.57,482.41,0,0
S001109,2024-02,1235.55,2839.24,354.12,0,0
S001109,2024-03,1195.18,2231.16,271.24,1,1
S001109,2024-04,2370.16,1445.14,345.24,0,0
S001109,2024-05,1785.67,2588.03,281.05,0,1
S001109,2024-06,3112.3,1845.89,382.37,0,0
S001109,2024-07,1983.3,1634.82,410.24,0,1
S001109,2024-08,2249.77,1149.84,498.24,0,0
S001109,2024-09,1807.91,1383.73,532.17,0,0
S001109,2024-10,1459.09,2158.13,476.25,0,0
S001109,2024-11,2891.97,1749.26,567.67,0,0
S001109,2024-12,1224.36,1666.05,532.33,0,0
S001109,2025-01,1968.2,1522.71,567.97,0,0
S001110,2023-01,1507.67,2061.33,120.7,2,0
S001110,2023-02,1844.07,1527.89,146.0,0,0
S001110,2023-03,1037.0,2377.43,38.76,0,0
S001110,2023-04,2213.23,1828.55,69.54,1,1
S001110,2023-05,643.15,1788.32,-22.08,0,0
S001110,2023-06,2416.95,1961.04,14.4,0,0
S001110,2023-07,1829.19,1430.0,46.33,0,0
S001110,2023-08,2305.51,1615.26,101.55,1,0
S001110,2023-09,2513.64,2458.93,105.93,1,0
S001110,2023-10,2305.92,1321.84,184.65,0,0
S001110,2023-11,767.34,2015.06,84.84,0,0
S001110,2023-12,1720.14,1495.72,102.79,0,0
S001110,2024-01,1757.18,1539.38,120.21,0,0
S001110,2024-02,3155.85,1228.19,274.43,0,1
S001110,2024-03,1325.63,1838.3,233.41,0,0
S001110,2024-04,476.53,2718.89,54.02,0,0
S001110,2024-05,2215.39,1525.81,109.19,0,0
S001110,2024-06,1982.39,1646.35,136.07,1,0
S001110,2024-07,1938.74,2775.26,69.15,0,0
S001110,2024-08,1648.62,1128.61,110.75,0,0
S001110,2024-09,1941.3,2106.14,97.56,0,0
S001110,2024-10,1759.28,1110.67,149.45,0,0
S001110,2024-11,1337.95,1218.44,159.01,0,0
S001110,2024-12,1434.4,1324.62,167.8,0,0
S001110,2025-01,2464.82,1373.99,255.06,0,0
S001111,2023-01,745.19,630.9,154.57,0,0
S001111,2023-02,609.11,383.01,172.66,0,0
S001111,2023-03,801.65,433.61,202.1,0,0
S001111,2023-04,521.17,639.8,192.61,0,0
S001111,2023-05,279.91,425.35,180.98,1,0
S001111,2023-06,478.57,724.37,161.31,0,0
S001111,2023-07,500.72,452.14,165.2,0,0
S001111,2023-08,768.49,424.48,192.72,0,0
S001111,2023-09,573.74,526.17,196.53,0,0
S001111,2023-10,342.58,406.92,191.38,1,0
S001111,2023-11,664.74,618.69,195.06,0,0
S001111,2023-12,720.26,586.32,205.78,0,0
S001111,2024-01,654.89,572.72,212.35,1,0
S001111,2024-02,171.02,514.28,184.89,0,0
S001111,2024-03,544.22,607.06,179.87,1,0
S001111,2024-04,269.69,713.34,144.37,0,0
S001111,2024-05,659.22,284.08,174.39,0,0
S001111,2024-06,492.17,595.76,166.1,0,0
S001111,2024-07,727.54,550.26,180.28,0,0
S001111,2024-08,585.73,326.6,201.01,1,0
S001111,2024-09,316.18,401.96,194.15,0,0
S001111,2024-10,619.92,313.72,218.65,0,0
S001111,2024-11,491.59,477.97,219.74,0,0
S001111,2024-12,427.8,799.52,190.0,0,0
S001111,2025-01,512.85,562.66,186.01,0,0
S001112,2023-01,694.18,703.8,336.29,0,0
S001112,2023-02,611.36,426.42,351.09,0,0
S001112,2023-03,703.01,564.41,362.17,1,1
S001112,2023-04,546.33,630.16,355.47,1,0
S001112,2023-05,540.22,529.21,356.35,0,0
S001112,2023-06,534.98,540.41,355.91,0,1
S001112,2023-07,589.99,471.02,365.43,0,0
S001112,2023-08,688.54,476.84,382.37,1,0
S001112,2023-09,626.52,577.48,386.29,0,0
S001112,2023-10,668.68,629.27,389.44,1,0
S001112,2023-11,561.05,585.95,387.45,0,0
S001112,2023-12,464.83,654.03,372.32,0,0
S001112,2024-01,628.63,557.05,378.04,0,0
S001112,2024-02,508.82,604.08,370.42,1,0
S001112,2024-03,758.07,461.14,394.18,0,0
S001112,2024-04,519.07,597.98,387.86,0,0
S001112,2024-05,583.74,419.51,401.0,0,0
S001112,2024-06,761.49,467.6,424.51,0,0
S001112,2024-07,589.12,775.5,409.6,1,0
S001112,2024-08,652.43,428.56,427.51,0,0
S001112,2024-09,584.49,513.15,433.22,0,0
S001112,2024-10,550.04,501.87,437.07,0,0
S001112,2024-11,537.34,542.39,436.67,0,0
S001112,2024-12,695.32,470.57,454.65,0,0
S001112,2025-01,730.56,641.71,461.76,0,0
S001113,2023-01,2288.28,2921.0,262.35,1,0
S001113,2023-02,2691.87,1618.82,348.19,0,0
S001113,2023-03,1368.21,2183.95,282.93,0,0
S001113,2023-04,2746.94,3004.83,262.3,1,0
S001113,2023-05,2312.92,2235.02,268.53,0,0
S001113,2023-06,2149.7,3004.51,200.15,0,0
S001113,2023-07,2692.55,2774.06,193.63,1,1
S001113,2023-08,2109.44,2227.21,184.2,0,0
S001113,2023-09,3040.02,1505.19,306.99,0,0
S001113,2023-10,2537.1,745.58,450.31,0,0
S001113,2023-11,2838.57,3338.17,410.34,0,1
S001113,2023-12,2648.42,2232.88,443.59,0,0
S001113,2024-01,2183.9,2637.29,407.32,0,0
S001113,2024-02,3238.99,2761.99,445.48,0,0
S001113,2024-03,1245.21,1654.28,412.75,0,0
S001113,2024-04,2536.97,1907.92,463.08,0,0
S001113,2024-05,2890.94,1973.44,536.48,0,0
S001113,2024-06,2238.65,2444.96,519.97,0,0
S001113,2024-07,3096.34,2075.2,601.66,0,0
S001113,2024-08,2528.42,2984.27,565.19,0,0
S001113,2024-09,3213.31,2893.6,590.77,0,0
S001113,2024-10,2801.98,2040.49,651.69,0,0
S001113,2024-11,3449.2,3785.18,624.81,0,0
S001113,2024-12,2279.29,3539.89,523.96,0,0
S001113,2025-01,3661.27,2228.56,638.58,0,0
S001114,2023-03,2803.64,2051.35,171.41,0,0
S001114,2023-05,2410.24,3091.49,116.91,0,0
S001114,2023-10,3169.8,2578.85,164.19,0,0
S001114,2024-03,3127.64,2596.87,206.65,0,1
S001114,2024-06,3288.65,2005.2,309.33,0,0
S001114,2024-08,3234.85,2205.45,391.68,0,0
S001114,2024-12,3497.74,2280.99,489.02,1,0
S001115,2023-01,3102.08,3094.19,294.2,0,0
S001115,2023-02,4810.58,2179.14,504.71,1,0
S001115,2023-03,2098.25,3888.21,361.52,0,0
S001115,2023-04,2977.39,1695.28,464.09,0,0
S001115,2023-05,2110.62,4800.4,248.9,0,0
S001115,2023-06,2580.84,3290.66,192.12,0,0
S001115,2023-07,2244.9,3364.26,102.57,0,0
S001115,2023-08,1990.3,3212.28,4.81,0,0
S001115,2023-09,2740.5,3265.63,-37.2,1,0
S001115,2023-10,2646.8,2940.22,-60.67,1,1
S001115,2023-11,2360.75,1629.62,-2.18,2,0
S001115,2023-12,1659.9,2412.45,-62.39,0,0
S001115,2024-01,3032.87,2453.27,-16.02,0,0
S001115,2024-02,3332.3,2458.99,53.85,0,0
S001115,2024-03,2941.74,4892.88,-102.24,1,1
S001115,2024-04,2666.28,3590.15,-176.15,1,1
S001115,2024-05,2635.19,4788.43,-348.41,0,0
S001115,2024-06,1619.72,2217.49,-396.23,1,1
S001115,2024-07,2988.58,2231.42,-335.66,1,0
S001115,2024-08,1071.56,3376.86,-520.09,1,1
S001115,2024-09,3557.46,2878.73,-465.79,1,0
S001115,2024-10,3604.26,4249.43,-517.4,1,0
S001115,2024-11,2223.62,1343.62,-447.0,1,0
S001115,2024-12,3080.44,2259.01,-381.29,1,0
S001115,2025-01,1863.34,1151.84,-324.37,1,1
S001116,2023-01,2468.7,1508.65,498.28,0,0
S001116,2023-02,2329.71,2807.97,460.02,0,0
S001116,2023-03,2771.96,2594.29,474.23,0,1
S001116,2023-04,2333.44,1220.32,563.28,0,1
S001116,2023-05,2110.96,2105.04,563.75,0,0
S001116,2023-06,1911.81,2618.85,507.19,0,0
S001116,2023-07,3173.32,1551.27,636.95,1,0
S001116,2023-08,2381.01,2044.06,663.91,0,0
S001116,2023-09,1877.75,2801.3,590.03,0,0
S001116,2023-10,2646.34,1936.59,646.81,0,0
S001116,2023-11,2062.39,1903.83,659.49,0,0
S001116,2023-12,3060.8,3404.8,631.97,0,0
S001116,2024-01,2787.26,2337.36,667.96,1,1
S001116,2024-02,2318.46,1627.66,723.23,0,0
S001116,2024-03,2703.53,2168.28,766.05,0,0
S001116,2024-04,2094.08,2063.61,768.49,0,0
S001116,2024-05,2394.75,2427.35,765.88,0,0
S001116,2024-06,2108.33,1805.53,790.1,0,0
S001116,2024-07,2125.12,2644.38,748.56,0,0
S001116,2024-08,1681.78,2031.42,720.59,0,0
S001116,2024-09,1812.74,2353.22,677.35,0,0
S001116,2024-10,2991.42,2721.8,698.92,0,0
S001116,2024-11,2448.8,2066.68,729.49,0,0
S001116,2024-12,2958.92,1296.95,862.45,0,0
S001116,2025-01,2222.92,2894.0,808.76,1,0
S001117,2023-01,2768.72,5412.54,93.56,0,0
S001117,2023-02,4520.35,2869.61,225.62,0,0
S001117,2023-03,3664.03,2982.57,280.13,0,0
S001117,2023-04,4155.87,5877.01,142.44,1,1
S001117,2023-05,6846.89,4484.52,331.43,0,0
S001117,2023-06,4856.21,3685.46,425.09,0,0
S001117,2023-07,3369.95,5843.5,227.21,0,0
S001117,2023-08,5303.22,4620.85,281.8,1,1
S001117,2023-09,6313.49,5813.85,321.77,0,0
S001117,2023-10,3221.7,3733.29,280.84,0,0
S001117,2023-11,3509.41,3674.26,267.65,0,0
S001117,2023-12,6390.99,4178.8,444.63,0,0
S001117,2024-01,4316.13,6429.53,275.55,0,0
S001117,2024-02,4723.37,6227.17,155.25,0,0
S001117,2024-03,5539.43,5054.51,194.04,0,1
S001117,2024-04,5034.37,2280.85,414.32,0,0
S001117,2024-05,4622.73,4315.78,438.88,0,0
S001117,2024-06,6058.33,4729.06,545.22,0,0
S001117,2024-07,5169.59,5649.68,506.81,0,0
S001117,2024-08,4889.24,3226.41,639.84,0,0
S001117,2024-09,6758.55,4278.11,838.28,0,0
S001117,2024-10,3759.54,5249.24,719.1,0,0
S001117,2024-11,5938.82,4085.38,867.38,0,0
S001117,2024-12,5185.42,3358.71,1013.51,1,0
S001117,2025-01,4982.16,4924.88,1018.1,0,0
S001118,2023-01,2279.86,2482.55,168.47,1,0
S001118,2023-02,2210.73,2859.08,116.6,1,0
S001118,2023-03,1950.46,2176.45,98.52,0,0
S001118,2023-04,1732.46,1803.68,92.82,0,0
S001118,2023-05,2730.95,2446.26,115.6,0,0
S001118,2023-06,2606.91,1044.78,240.57,0,0
S001118,2023-07,3139.64,3524.68,209.76,0,0
S001118,2023-08,2951.08,2094.66,278.28,0,0
S001118,2023-09,1309.34,2656.52,170.5,0,0
S001118,2023-10,3398.06,2086.24,275.45,0,0
S001118,2023-11,3063.67,2549.53,316.58,0,0
S001118,2023-12,2341.81,3948.11,188.08,0,0
S001118,2024-01,2753.7,1994.33,248.82,0,0
S001118,2024-02,1938.84,3019.19,162.4,0,0
S001118,2024-03,2274.23,1512.7,223.32,0,0
S001118,2024-04,3510.36,1749.72,364.17,0,0
S001118,2024-05,1351.72,2220.49,294.67,0,0
S001118,2024-06,2117.53,1588.89,336.96,0,0
S001118,2024-07,3014.63,2674.06,364.21,0,0
S001118,2024-08,2167.67,2061.33,372.71,0,0
S001118,2024-09,1529.77,3083.46,248.42,0,0
S001118,2024-10,1640.86,2808.76,154.99,0,0
S001118,2024-11,2919.28,2258.23,207.87,0,0
S001118,2024-12,2357.56,3094.36,148.93,0,1
S001118,2025-01,2845.46,1483.79,257.86,0,0
S001119,2023-01,407.99,360.73,256.15,0,0
S001119,2023-02,362.03,413.27,252.05,0,0
S001119,2023-03,494.98,439.96,256.46,0,0
S001119,2023-04,409.65,441.46,253.91,0,0
S001119,2023-05,631.37,463.76,267.32,0,0
S001119,2023-06,285.94,338.58,263.11,0,0
S001119,2023-07,587.8,376.33,280.03,0,0
S001119,2023-08,507.22,509.92,279.81,0,0
S001119,2023-09,625.24,373.75,299.93,0,0
S001119,2023-10,481.75,416.36,305.16,0,0
S001119,2023-11,487.15,484.32,305.39,0,0
S001119,2023-12,642.84,385.01,326.01,0,0
S001119,2024-01,551.09,343.56,342.62,0,0
S001119,2024-02,493.6,499.93,342.11,0,0
S001119,2024-03,432.79,549.44,332.78,0,1
S001119,2024-04,672.72,428.05,352.35,0,0
S001119,2024-05,534.88,513.28,354.08,0,0
S001119,2024-06,569.7,500.6,359.61,0,0
S001119,2024-07,504.4,437.47,364.96,1,1
S001119,2024-08,455.02,594.02,353.84,0,0
S001119,2024-09,474.12,432.98,357.13,0,0
S001119,2024-10,394.06,334.91,361.86,1,1
S001119,2024-11,476.61,535.82,357.13,0,0
S001119,2024-12,525.58,376.77,369.03,0,0
S001119,2025-01,600.36,446.75,381.32,0,0
S001120,2023-01,1319.82,938.2,153.93,0,0
S001120,2023-02,1729.65,1626.11,162.21,0,0
S001120,2023-03,1738.29,1630.35,170.85,0,0
S001120,2023-04,1689.13,1139.46,214.82,0,0
S001120,2023-05,846.85,646.7,230.83,0,0
S001120,2023-06,1705.67,1169.88,273.7,0,0
S001120,2023-07,1124.09,900.8,291.56,0,0
S001120,2023-08,1295.76,945.66,319.57,0,0
S001120,2023-09,1222.3,1498.9,297.44,0,1
S001120,2023-10,1211.45,1172.4,300.57,0,0
S001120,2023-11,1825.81,990.48,367.39,0,0
S001120,2023-12,2119.7,1537.67,413.95,0,1
S001120,2024-01,1328.8,1559.78,395.48,0,0
S001120,2024-02,1005.16,1066.93,390.53,0,0
S001120,2024-03,1519.89,1287.65,409.11,0,0
S001120,2024-04,1642.67,1474.77,422.55,0,0
S001120,2024-05,2323.98,1147.1,516.7,0,0
S001120,2024-06,1602.17,1835.76,498.01,0,0
S001120,2024-07,1180.84,1536.48,469.56,0,0
S001120,2024-08,1484.64,1793.3,444.87,0,0
S001120,2024-09,1912.25,2212.4,420.85,0,0
S001120,2024-10,1467.29,1028.73,455.94,0,0
S001120,2024-11,1014.82,1453.77,420.82,0,0
S001120,2024-12,857.37,880.95,418.94,0,0
S001120,2025-01,1832.12,1383.72,454.81,0,0
S001121,2023-01,9537.83,9751.31,72.25,0,0
S001121,2023-02,8080.94,8247.06,58.96,0,0
S001121,2023-03,10030.07,9638.62,90.28,0,1
S001121,2023-04,8828.25,8723.18,98.68,0,0
S001121,2023-05,9600.09,8459.24,189.95,0,0
S001121,2023-06,7655.82,7292.87,218.98,1,0
S001121,2023-07,6981.94,7391.88,186.19,0,0
S001121,2023-08,8755.93,7551.02,282.58,0,0
S001121,2023-09,8400.36,9144.83,223.03,0,0
S001121,2023-10,10556.33,8616.08,378.25,0,0
S001121,2023-11,8494.86,7823.4,431.96,0,0
S001121,2023-12,9289.04,7372.04,585.32,0,0
S001121,2024-01,9783.24,9279.07,625.66,0,0
S001121,2024-02,9417.8,7498.61,779.19,0,0
S001121,2024-03,10160.68,7988.22,952.99,0,0
